332,-7.89E-02,-3.42E-01,-0.00139488,99696992.00,36266712.00,17326004.00
333,-1.32E-01,-3.42E-01,-0.00133980,89093832.00,31368544.00,6266890.50
334,-1.84E-01,-3.42E-01,-0.00125803,75385024.00,25931120.00,-3538631.25
335,-2.37E-01,-3.42E-01,-0.00114762,57809464.00,19910354.00,-11845202.00
336,-2.89E-01,-3.42E-01,-0.00100562,35216092.00,13205498.00,-18442098.00
337,-3.42E-01,-3.42E-01,-0.00082764,5761036.00,5761036.00,-23355902.00
338,-3.95E-01,-3.42E-01,-0.00060712,-32973824.00,-3370814.75,-27494598.00
339,-4.47E-01,-3.42E-01,-0.00033507,-82937728.00,-16932692.00,-31876726.00
340,-5.00E-01,-3.42E-01,0.00000000,-110900824.00,-25262820.00,-34190692.00
341,5.00E-01,-3.95E-01,0.00000000,16515056.00,-65636720.00,42259532.00
342,4.47E-01,-3.95E-01,-0.00026461,23913046.00,-56514372.00,73379728.00
343,3.95E-01,-3.95E-01,-0.00046900,35404416.00,-31112356.00,111795320.00
344,3.42E-01,-3.95E-01,-0.00062834,45675696.00,-9460060.00,116972064.00
345,2.89E-01,-3.95E-01,-0.00075338,56250268.00,-3056728.50,110660216.00
346,2.37E-01,-3.95E-01,-0.00085023,63469016.00,-3178220.50,100327912.00
347,1.84E-01,-3.95E-01,-0.00092307,67685272.00,-6560617.50,87418040.00
348,1.32E-01,-3.95E-01,-0.00097470,69287304.00,-11272432.00,73397840.00
349,7.89E-02,-3.95E-01,-0.00100704,68758064.00,-16221642.00,58840320.00
350,2.63E-02,-3.95E-01,-0.00102134,66467304.00,-20887608.00,44312392.00
351,-2.63E-02,-3.95E-01,-0.00101828,62624496.00,-24961370.00,30171552.00
352,-7.89E-02,-3.95E-01,-0.00099806,57294472.00,-28329148.00,16764856.00
353,-1.32E-01,-3.95E-01,-0.00096036,50369228.00,-30929278.00,4403340.00
354,-1.84E-01,-3.95E-01,-0.00090436,41562704.00,-32754752.00,-6583821.00
355,-2.37E-01,-3.95E-01,-0.00082858,30351328.00,-33773960.00,-15820629.00
356,-2.89E-01,-3.95E-01,-0.00073071,15854303.00,-33910800.00,-22936428.00
357,-3.42E-01,-3.95E-01,-0.00060712,-3370814.75,-32973824.00,-27494598.00
358,-3.95E-01,-3.95E-01,-0.00045208,-30294420.00,-30294420.00,-29759682.00
359,-4.47E-01,-3.95E-01,-0.00025481,-68984592.00,-28014354.00,-32428884.00
360,-5.00E-01,-3.95E-01,0.00000000,-91768464.00,-27641356.00,-34400832.00
361,5.00E-01,-4.47E-01,0.00000000,-8379904.50,-180214560.00,68109632.00
362,4.47E-01,-4.47E-01,-0.00015452,-8849728.00,-137088816.00,96427216.00
363,3.95E-01,-4.47E-01,-0.00026286,-4175042.50,-78259928.00,124519920.00
364,3.42E-01,-4.47E-01,-0.00034585,5191134.00,-60985608.00,122647760.00
365,2.89E-01,-4.47E-01,-0.00041010,11594560.00,-61372184.00,116001496.00
366,2.37E-01,-4.47E-01,-0.00045953,14882997.00,-67649856.00,104869360.00
367,1.84E-01,-4.47E-01,-0.00049651,16106962.00,-76418216.00,91574048.00
368,1.32E-01,-4.47E-01,-0.00052263,15806234.00,-85141136.00,76832024.00
369,7.89E-02,-4.47E-01,-0.00053893,14549530.00,-92913944.00,61462728.00
370,2.63E-02,-4.47E-01,-0.00054608,12626884.00,-99059336.00,45956584.00
371,-2.63E-02,-4.47E-01,-0.00054446,10253586.00,-103337584.00,30767916.00
372,-7.89E-02,-4.47E-01,-0.00053417,7497267.50,-105571168.00,16262429.00
373,-1.32E-01,-4.47E-01,-0.00051504,4346259.50,-105706280.00,2802977.75
374,-1.84E-01,-4.47E-01,-0.00048663,672107.00,-103665744.00,-9229706.00
375,-2.37E-01,-4.47E-01,-0.00044815,-3758628.75,-99378968.00,-19405322.00
376,-2.89E-01,-4.47E-01,-0.00039831,-9379961.00,-92599008.00,-27159592.00
377,-3.42E-01,-4.47E-01,-0.00033507,-16932692.00,-82937728.00,-31876726.00
378,-3.95E-01,-4.47E-01,-0.00025481,-28014354.00,-68984592.00,-32428884.00
379,-4.47E-01,-4.47E-01,-0.00015102,-47782880.00,-47782880.00,-30091840.00
380,-5.00E-01,-4.47E-01,0.00000000,-60841752.00,-34939432.00,-28734356.00
381,5.00E-01,-5.00E-01,0.00000000,-31106452.00,-249922352.00,88066960.00
382,4.47E-01,-5.00E-01,0.00000000,-29649620.00,-178982064.00,108280888.00
383,3.95E-01,-5.00E-01,0.00000000,-21972722.00,-100004432.00,126668672.00
384,3.42E-01,-5.00E-01,0.00000000,-13597310.00,-90208512.00,123980432.00
385,2.89E-01,-5.00E-01,0.00000000,-10681358.00,-93205720.00,117816736.00
386,2.37E-01,-5.00E-01,0.00000000,-10054986.00,-103348160.00,106618768.00
387,1.84E-01,-5.00E-01,0.00000000,-10901364.00,-114618272.00,93345584.00
388,1.32E-01,-5.00E-01,0.00000000,-12472104.00,-125517136.00,78319576.00
389,7.89E-02,-5.00E-01,0.00000000,-14302736.00,-134639616.00,62639152.00
390,2.63E-02,-5.00E-01,0.00000000,-16160017.00,-141561472.00,46695920.00
391,-2.63E-02,-5.00E-01,0.00000000,-17860438.00,-145903136.00,31049472.00
392,-7.89E-02,-5.00E-01,0.00000000,-19354516.00,-147559552.00,16043898.00
393,-1.32E-01,-5.00E-01,0.00000000,-20614734.00,-146409504.00,2080786.00
394,-1.84E-01,-5.00E-01,0.00000000,-21694672.00,-142399024.00,-10448544.00
395,-2.37E-01,-5.00E-01,0.00000000,-22686316.00,-135364528.00,-21101040.00
396,-2.89E-01,-5.00E-01,0.00000000,-23750388.00,-125104392.00,-29242204.00
397,-3.42E-01,-5.00E-01,0.00000000,-25262820.00,-110900824.00,-34190692.00
398,-3.95E-01,-5.00E-01,0.00000000,-27641356.00,-91768464.00,-34400832.00
399,-4.47E-01,-5.00E-01,0.00000000,-34939432.00,-60841752.00,-28734356.00
400,-5.00E-01,-5.00E-01,0.00000000,-40800356.00,-40800356.00,-24480212.00
